symbol,source,sector,industry,liquidity_tier,liquidity_score,ddv,fundamental_score,fundamental_percentage,fundamental_grade,market_cap_score,price_score,volume_score,roe_score,profit_margin_score,revenue_growth_score,earnings_growth_score,current_ratio_score,debt_to_equity_score,institutional_score,market_cap,price,volume,roe,profit_margin,gross_margin,operating_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,current_ratio,debt_to_equity,quick_ratio,institutional_ownership,insider_ownership,pe_ratio,peg_ratio,currency
STZ,IVV,Consumer Defensive,Beverages - Brewers,TIER 2 - GOOD,84.62966741312297,342695169.2666667,40.888,27.258666666666663,F,10,5.0,5.0,10.0,8.0,0.0,0.0,2.888,0,0,24014243840,137.96,2555150,15.912,12.705,51.926,36.413000000000004,-15.0,0.0,0.0,1.083,1.35429,0.383,0,0,20.081514,0,USD
SHOO,IJR,Consumer Cyclical,Footwear & Accessories,TIER 3 - ADEQUATE,75.36449964121945,48114742.4,40.776133333333334,27.18408888888889,F,10,5.0,5.0,2.3733333333333335,0.9528000000000001,3.45,0.0,12.0,2,0,3025476352,41.64,1154303,7.12,2.382,40.847,5.131,6.9,-62.4,-62.9,1.91,0.60966,0.979,0,0,53.384617,0,USD
ETR,IVV,Utilities,Utilities - Regulated Electric,TIER 3 - ADEQUATE,68.73326463842511,244230253.8,40.68066666666667,27.12044444444445,F,10,5.0,5.0,3.729333333333333,8.0,6.25,0.8,1.9013333333333333,0,0,41278951424,92.43,2703011,11.187999999999999,14.21,48.632,30.055,12.5,2.0,7.6,0.713,1.79362,0.423,0,0,22.76601,0,USD
HAL,IVV,Energy,Oil & Gas Equipment & Services,TIER 2 - GOOD,74.66443188146002,323434145.70000005,40.62786666666667,27.085244444444445,F,10,5.0,5.0,4.262666666666667,2.3652,0.0,0.0,12.0,2,0,24094535680,28.26,11477603,12.788,5.913,16.172000999999998,12.857,-1.7000000000000002,-96.89999999999999,-96.8,1.955,0.83613,1.207,0,0,18.715233,0,USD
VSH,IJR,Technology,Semiconductors,TIER 3 - ADEQUATE,56.48662098535251,24953784.45,40.58,27.053333333333335,F,10,4.83,5.0,0.0,0.0,3.75,0.0,15.0,2,0,1964675840,14.49,1701311,-3.573,-2.557,19.451999999999998,2.189,7.5,0.0,0.0,2.666,0.50025,1.277,0,0,0,0,USD
CARR,IVV,Industrials,Building Products & Equipment,TIER 2 - GOOD,73.35787881168932,373155023.2000001,40.56933333333333,27.046222222222223,F,10,5.0,5.0,3.3266666666666667,12.0,0.0,0.2,3.042666666666667,2,0,44968046592,52.84,7016853,9.98,18.052,27.36,9.554,-6.800000000000001,0.5,-4.3,1.141,0.83159,0.655,0,0,33.024998,0,USD
COR,IVV,Healthcare,Medical Distribution,TIER 3 - ADEQUATE,69.79394150385137,474533120.8333333,40.5516,27.0344,F,5,5.0,5.0,20.0,0.1936,2.9499999999999997,0.0,2.408,0,0,65521283072,337.75,1400127,123.751,0.484,3.514,1.14400005,5.8999999999999995,0.0,0.0,0.903,5.341,0.512,0,0,42.377666,0,USD
MAA,IVV,Real Estate,REIT - Residential,TIER 2 - GOOD,70.97194956323762,141738207.6,40.54266666666667,27.028444444444442,F,10,5.0,5.0,3.136,15.0,0.3,0.0,0.10666666666666667,2,0,16673562624,138.91,1014722,9.408,25.233,58.660999999999994,27.229,0.6,-13.900000000000002,-13.600000000000001,0.04,0.87122,0.021,0,0,29.430086,0,USD
T,IVV,Communication Services,Telecom Services,TIER 1 - EXCELLENT,94.5805145417712,1228424194.8,40.50133333333333,27.000888888888884,F,5,5.0,5.0,10.0,12.0,0.8,0.0,2.701333333333333,0,0,177615585280,24.84,49713979,19.139999,17.870001,59.675,21.58,1.6,0.0,0.0,1.013,1.2441200000000001,0.707,0,0,8.091206,0,USD
BWA,IJH,Consumer Cyclical,Auto Parts,TIER 2 - GOOD,73.54041867755677,134720312.9,40.44133333333333,26.96088888888889,F,10,5.0,5.0,1.0133333333333332,0.378,2.0500000000000003,0.0,15.0,2,0,9750663168,45.06,2964217,3.04,0.9450000000000001,18.367,8.41,4.1000000000000005,-30.099999999999998,-32.5,2.051,0.6601600000000001,1.601,0,0,63.464794,0,USD
PLD,IVV,Real Estate,REIT - Industrial,TIER 3 - ADEQUATE,68.46964819466506,440388914.76666665,40.382999999999996,26.921999999999997,F,5,5.0,5.0,1.9876666666666667,15.0,4.35,0.0,2.0453333333333332,2,0,118579167232,127.66,3432801,5.963,35.243,76.095,42.720002,8.7,-24.3,-24.0,0.767,0.6278900000000001,0.565,0,0,37.21866,0,USD
GPK,IJH,Consumer Cyclical,Packaging & Containers,TIER 2 - GOOD,87.42234736838263,76830522.7,40.37439992,26.916266613333335,F,10,5.0,5.0,10.0,2.3743999199999997,0.0,0.0,8.0,0,0,4461505536,15.06,5012940,16.229999,5.935999799999999,20.49,11.689,-1.2,-12.7,-13.900000000000002,1.545,1.8122300000000002,0.527,0,0,8.9112425,0,USD
PCAR,IVV,Industrials,Farm & Heavy Construction Machinery,TIER 3 - ADEQUATE,68.78008472380812,343658989.01666665,40.3618002,26.907866799999997,F,5,5.0,5.0,4.7170000000000005,3.6448002,0.0,0.0,15.0,2,0,57515130880,109.51,3131022,14.151,9.1120005,14.876000000000001,9.9209994,-19.0,-39.5,-39.300000000000004,5.69,0.82453,5.04,0,0,21.47255,0,USD
EXTR,IJR,Technology,Communication Equipment,TIER 3 - ADEQUATE,55.36220644319581,24800008.5,40.32213333333333,26.881422222222223,F,10,5.0,5.0,10.0,0.2928,7.6,0.0,2.4293333333333336,0,0,2226412544,16.65,1502961,17.076999,0.732,61.607,3.7600000000000002,15.2,0.0,0.0,0.911,3.5352300000000003,0.614,0,0,277.5,0,USD
SAIC,IJH,Technology,Information Technology Services,TIER 3 - ADEQUATE,62.28861490754876,58138699.5,40.21119988,26.807466586666667,F,10,5.0,5.0,15.0,2.01919988,0.0,0.0,3.192,0,0,4632574464,100.66,572400,23.752001,5.0479997,12.014,6.859999999999999,-5.6000000000000005,-20.7,-26.400000000000002,1.197,1.75,1.038,0,0,12.872123,0,USD
SONO,IJR,Technology,Consumer Electronics,TIER 3 - ADEQUATE,56.491563381982594,26255712.0,40.163333333333334,26.77555555555556,F,10,5.0,5.0,0.0,0.0,6.35,0.0,3.813333333333333,10,0,2122657664,17.56,1524256,-15.601,-4.236,43.924,-9.2180006,12.7,0.0,0.0,1.43,0.16785,0.832,0,0,0,0,USD
TMO,IVV,Healthcare,Diagnostics & Research,TIER 3 - ADEQUATE,67.15119076005766,973026926.25,40.01699966666666,26.677999777777778,F,5,5.0,5.0,4.372332999999999,12.0,2.45,0.2,3.994666666666667,2,0,217704038400,579.45,1756206,13.116998999999998,15.021999999999998,41.388999999999996,19.277,4.9,0.5,-0.8999999999999999,1.498,0.6975,0.946,0,0,33.436237,0,USD
AVNT,IJH,Basic Materials,Specialty Chemicals,TIER 3 - ADEQUATE,51.03547672329557,21419549.8,40.00233326666667,26.66822217777778,F,10,5.0,5.0,1.6063332666666665,1.3960000000000001,0.0,0.0,15.0,2,0,2860447744,31.24,678593,4.818999799999999,3.49,31.917997999999997,9.907,-1.0999999999999999,-13.200000000000001,-14.7,2.03,0.82562,1.326,0,0,25.398373,0,USD
MP,IJH,Basic Materials,Other Industrial Metals & Mining,TIER 1 - EXCELLENT,104.7907367936,643841783.4000001,40.0,26.666666666666668,F,10,5.0,5.0,0.0,0.0,0.0,0.0,15.0,5,0,8953683968,50.52,12850127,-6.834,-50.546,11.489,-108.41199999999999,-14.899999999999999,0.0,0.0,8.048,0.43511000000000005,7.457,0,0,0,0,USD
CNC,IVV,Healthcare,Healthcare Plans,TIER 1 - EXCELLENT,99.91708001199008,349761557.6666667,39.89066666666667,26.593777777777778,F,10,5.0,5.0,0.0,0.0,15.0,0.0,2.8906666666666667,2,0,20225968128,41.15,8780927,-21.86,-3.1550000000000002,11.724,0.54699997,21.5,0.0,0.0,1.084,0.8351000000000001,1.04,0,0,0,0,USD
TMUS,IVV,Communication Services,Telecom Services,TIER 3 - ADEQUATE,67.32860030459935,1040210467.2,39.83133333333333,26.554222222222222,F,5,5.0,5.0,10.0,8.0,4.45,0.0,2.3813333333333335,0,0,228505075712,203.04,5135743,19.034000000000002,13.826999,63.775000000000006,22.23,8.9,-7.7,-11.3,0.893,2.0062200000000003,0.566,0,0,19.560692,0,USD
CRI,IJR,Consumer Cyclical,Apparel Retail,TIER 3 - ADEQUATE,75.29079493821786,35160443.85,39.76433333333333,26.509555555555554,F,10,5.0,5.0,3.5063333333333335,1.258,0.0,0.0,15.0,0,0,1182004352,32.43,1085195,10.519,3.145,46.793,3.5540000000000003,-0.1,-80.30000000000001,-80.10000000000001,2.26,1.36291,0.841,0,0,13.182927,0,USD
BBY,IVV,Consumer Cyclical,Specialty Retail,TIER 1 - EXCELLENT,96.94286689627306,265961972.00000003,39.603466706666666,26.40231113777778,F,10,5.0,5.0,15.0,0.61680004,1.2,0.0,2.7866666666666666,0,0,14062077952,66.93,3935559,22.493,1.5420000999999999,22.496,3.9809997999999998,2.4,-47.599999999999994,-48.699999999999996,1.045,1.54542,0.208,0,0,22.08911,0,USD
ZD,IJR,Communication Services,Advertising Agencies,TIER 3 - ADEQUATE,51.65932285638284,22291661.33333333,39.5834,26.38893333333333,F,10,5.0,5.0,2.0849999999999995,3.0484,1.4500000000000002,0.0,8.0,5,0,1441252096,35.15,628387,6.254999999999999,7.621,86.1,12.649,2.9000000000000004,0.0,0.0,1.611,0.49827,1.399,0,0,13.677044,0,USD
FBIN,IJH,Industrials,Building Products & Equipment,TIER 3 - ADEQUATE,69.51398410109798,79546722.63333334,39.49026666666667,26.326844444444447,F,10,5.0,5.0,4.572666666666667,2.9176,0.0,0.0,12.0,0,0,6009320960,50.02,1581548,13.718,7.2940000000000005,45.494997999999995,17.864999,-0.5,-45.9,-48.199999999999996,1.95,1.1913,0.766,0,0,18.734081,0,USD
DUK,IVV,Utilities,Utilities - Regulated Electric,TIER 3 - ADEQUATE,67.65814020212252,377862379.4,39.458999999999996,26.305999999999997,F,5,5.0,5.0,3.3016666666666667,12.0,2.4,5.08,1.6773333333333333,0,0,91149672448,117.21,3219443,9.905,15.972,52.400999999999996,27.125,4.8,12.7,10.9,0.629,1.7034399999999998,0.243,0,0,18.458267,0,USD
VAC,IJR,Consumer Cyclical,Resorts & Casinos,TIER 3 - ADEQUATE,59.30963826501458,39343233.9,39.422133333333335,26.281422222222222,F,10,5.0,5.0,2.3613333333333335,2.0608,0.0,0.0,15.0,0,0,1996881152,57.69,675251,7.084,5.152,52.739999999999995,8.3739996,-2.4,0.0,0.0,3.886,2.3281899999999998,0.738,0,0,12.6236315,0,USD
MIDD,IJH,Industrials,Specialty Industrial Machinery,TIER 3 - ADEQUATE,69.15342625641877,112025818.4,39.1,26.066666666666666,F,10,5.0,5.0,0.0,0.0,2.1,0.0,15.0,2,0,7534949888,148.67,746735,-6.197,-5.215,37.816002999999995,16.440001000000002,4.2,0.0,0.0,2.07,0.71325,0.963,0,0,0,0,USD
JAZZ,IJH,Healthcare,Biotechnology,TIER 2 - GOOD,72.26861837027577,173970350.0,39.07,26.046666666666667,F,10,5.0,5.0,0.0,0.0,3.35,7.720000000000001,8.0,0,0,10330070016,170.0,1037225,-9.064999,-8.862001,91.983,22.333999,6.7,19.3,16.900000000000002,1.652,1.37129,1.236,0,0,0,0,USD
PPG,IVV,Basic Materials,Specialty Chemicals,TIER 2 - GOOD,71.02691622103387,201953783.0,39.04586666666667,26.03057777777778,F,10,5.0,5.0,10.0,2.5392,0.6,0.0,3.9066666666666667,2,0,23125221376,102.46,1952395,16.16,6.348,41.562,14.16,1.2,-0.1,-3.2,1.465,0.9956,1.004,0,0,18.329159,0,USD
IRM,IVV,Real Estate,REIT - Specialty,TIER 3 - ADEQUATE,69.28209576977147,161890611.75,39.016533333333335,26.011022222222223,F,10,5.0,5.0,0.0,0.9592,6.3,0.0,1.7573333333333334,10,0,24519147520,82.95,1924056,0.0,2.398,55.632996999999996,20.791999999999998,12.6,0.0,0.0,0.659,0.0,0.549,0,0,153.6111,0,USD
FLEX,IJH,Technology,Electronic Components,TIER 2 - GOOD,73.61973594939454,313900630.2,38.888133253333336,25.92542216888889,F,10,5.0,5.0,10.0,1.33079992,2.0,0.0,3.5573333333333337,2,0,22594451456,60.42,5164625,17.454,3.3269998000000003,9.137,5.1,4.0,-3.6999999999999997,-7.000000000000001,1.334,0.85263,0.668,0,0,26.61674,0,USD
AEP,IVV,Utilities,Utilities - Regulated Electric,TIER 3 - ADEQUATE,69.21186889269708,401225565.2166667,38.82700033333334,25.88466688888889,F,5,5.0,5.0,4.307667,12.0,5.45,0.24,1.8293333333333335,0,0,61721473024,115.31,3550261,12.923001000000001,17.228001000000003,48.422,25.885,10.9,0.6,1.3,0.686,1.52132,0.419,0,0,16.88287,0,USD
AKR,IJR,Real Estate,REIT - Retail,TIER 3 - ADEQUATE,55.42744490549623,26133007.766666666,38.81919992,25.879466613333335,F,10,5.0,5.0,0.0,1.8191999200000002,0.0,0.0,15.0,2,0,2906184960,20.54,1296311,-1.6709999999999998,4.5479998,69.14199599999999,19.652,-2.4,-57.099999999999994,-33.2,2.634,0.7220099999999999,1.066,0,0,158.00002,0,USD
SLG,IJR,Real Estate,REIT - Office,TIER 2 - GOOD,91.38478460088758,59904691.0,38.7032,25.802133333333334,F,10,5.0,5.0,0.204,1.5492000000000001,4.95,0.0,12.0,0,0,3480416256,45.87,1272262,0.612,3.873,35.794997,4.2329997,9.9,0.0,0.0,1.867,1.35478,0.634,0,0,2293.5,0,USD
BILL,IJH,Technology,Software - Application,TIER 2 - GOOD,75.6213512990703,131303413.8,38.61866666666666,25.74577777777777,F,10,5.0,5.0,0.10066666666666667,0.318,5.2,0.0,8.0,5,0,5474662400,54.54,2423180,0.302,0.795,83.84899999999999,-2.994,10.4,0.0,0.0,1.674,0.49494,0.711,0,0,0,0,USD
ORI,IJH,Financial Services,Insurance - Property & Casualty,TIER 3 - ADEQUATE,65.39949921419051,73694603.73333333,38.58826724,25.725511493333336,F,10,5.0,5.0,4.344666999999999,3.8136002400000004,1.7500000000000002,0.0,0.68,8,0,11293618176,45.64,1619103,13.034001,9.5340006,62.759995,15.283,3.5000000000000004,-15.9,-17.5,0.255,0.24687,0.22,0,0,13.664671,0,USD
HNI,IJR,Consumer Cyclical,"Furnishings, Fixtures & Appliances",TIER 3 - ADEQUATE,57.24637141514602,32372551.666666664,38.574666666666666,25.71644444444444,F,10,5.0,5.0,10.0,2.186,0.8500000000000001,0.0,3.5386666666666664,2,0,1927268480,42.04,763814,16.841,5.465,41.549,10.8219996,1.7000000000000002,-10.2,-13.3,1.327,0.54959,0.701,0,0,14.107383,0,USD
RVTY,IVV,Healthcare,Diagnostics & Research,TIER 2 - GOOD,72.93198915605792,135248598.75,38.489733333333334,25.65982222222222,F,10,5.0,5.0,1.0133333333333332,3.3764000000000003,1.0999999999999999,0.0,8.0,5,0,11230021632,96.75,1403746,3.04,8.441,55.25,13.788,2.1999999999999997,-47.4,-50.6,1.753,0.45676,1.318,0,0,49.87113,0,USD
POST,IJH,Consumer Defensive,Packaged Foods,TIER 3 - ADEQUATE,65.22713475737342,74861659.83333333,38.39233297333333,25.594888648888887,F,10,5.0,5.0,2.8463331333333333,1.64599984,5.8999999999999995,0.0,8.0,0,0,5165933056,99.05,745027,8.5389994,4.1149996,28.676000000000002,9.092,11.799999999999999,-31.1,-37.5,1.669,2.04703,0.752,0,0,17.976406,0,USD
KDP,IVV,Consumer Defensive,Beverages - Non-Alcoholic,TIER 2 - GOOD,72.93492120084052,469482659.1833333,38.346066666666665,25.564044444444445,F,10,5.0,5.0,2.0969999999999995,3.9123999999999994,5.35,3.3200000000000003,1.6666666666666667,2,0,38053916672,28.01,16884501,6.2909999999999995,9.780999999999999,54.761004,23.107,10.7,8.3,7.5,0.625,0.7356699999999999,0.298,0,0,24.146553,0,USD
MKC,IVV,Consumer Defensive,Packaged Foods,TIER 1 - EXCELLENT,90.52845711643975,173485478.36666664,38.308,25.538666666666664,F,10,5.0,5.0,4.616666666666667,8.0,1.35,0.43999999999999995,1.9013333333333333,2,0,18279067648,68.11,2640069,13.850000000000001,11.462,38.231,17.091,2.7,1.0999999999999999,1.0999999999999999,0.713,0.7535599999999999,0.245,0,0,23.649305,0,USD
OTIS,IVV,Industrials,Specialty Industrial Machinery,TIER 3 - ADEQUATE,68.86117597852937,206853243.8333333,38.2612,25.507466666666666,F,10,5.0,5.0,0.0,3.7652,2.0,0.0,2.496,10,0,34282711040,87.35,2370382,0.0,9.413,30.384,16.992001000000002,4.0,-29.099999999999998,-30.7,0.936,0.0,0.764,0,0,25.76696,0,USD
NWE,IJH,Utilities,Utilities - Regulated Electric,TIER 3 - ADEQUATE,54.91323056279224,32479539.86666667,38.248329999999996,25.498886666666664,F,10,5.0,4.93133,2.539,8.0,6.05,0.0,1.728,0,0,3963209728,64.54,493133,7.617,13.821,59.309999999999995,22.443001000000002,12.1,-18.4,-18.3,0.648,1.14652,0.241,0,0,18.283287,0,USD
NXT.AX,ASX300,Technology,Information Technology Services,TIER 3 - ADEQUATE,51.43312064210144,23926900.405333333,38.09866666666667,25.39911111111111,F,10,5.0,5.0,0.0,0.0,6.800000000000001,0.0,3.298666666666667,8,0,8040655872,12.53,1952717,-1.569,-14.172,67.606,-3.81,13.600000000000001,0.0,0.0,1.237,0.29355,1.176,0,0,0,0,AUD
ALK,IJH,Industrials,Airlines,TIER 2 - GOOD,79.00741023540604,171257248.3333333,37.9864,25.324266666666666,F,10,5.0,5.0,1.1753333333333331,0.4244,15.0,0.0,1.3866666666666667,0,0,5834227200,50.3,3451553,3.526,1.061,21.688999,5.656000199999999,22.6,-66.3,-69.1,0.52,1.60611,0.429,0,0,41.570248,0,USD
ARWR,IJR,Healthcare,Biotechnology,TIER 2 - GOOD,74.67926382671322,154258824.75,37.89066666666667,25.260444444444445,F,10,5.0,5.0,2.890666666666667,0.0,0.0,0.0,15.0,0,0,9178918912,66.39,2338851,8.672,-0.19699998999999999,100.0,17.197001,0.0,0.0,0.0,4.863,1.45741,4.728,0,0,0,0,USD
KMI,IVV,Energy,Oil & Gas Midstream,TIER 1 - EXCELLENT,93.8602489427337,371557909.7166666,37.814,25.209333333333333,F,5,5.0,5.0,2.9613333333333336,12.0,6.05,0.12,1.6826666666666668,0,0,61158662144,27.49,13493711,8.884,16.612,49.123,25.639,12.1,0.3,0.5,0.631,1.02138,0.395,0,0,22.532785,0,USD
HIW,IJR,Real Estate,REIT - Office,TIER 3 - ADEQUATE,82.98528830639013,30705144.0,37.742666666666665,25.16177777777778,F,10,5.0,5.0,1.7693333333333334,12.0,0.0,0.0,3.973333333333333,0,0,2893003008,25.82,1171912,5.308,15.678,67.22200000000001,26.464,-1.5,-13.5,-11.4,1.49,1.38918,1.393,0,0,22.452173,0,USD
ASGN,IJH,Technology,Information Technology Services,TIER 3 - ADEQUATE,54.25724358790895,28941740.25,37.7273332,25.151555466666665,F,10,5.0,5.0,2.4153332,1.312,0.0,0.0,12.0,2,0,2109845888,48.17,599866,7.2459996,3.2800000000000002,28.896,7.1290000000000004,-1.9,-17.9,-19.8,1.987,0.67623,1.81,0,0,16.328814,0,USD
EA,IVV,Communication Services,Electronic Gaming & Multimedia,TIER 2 - GOOD,71.41606776057856,473740126.65,37.635,25.09,F,5,5.0,5.0,4.400333333333332,8.0,0.0,0.0,2.2346666666666666,8,0,51104186368,204.33,2458322,13.200999999999999,12.1429995,78.787005,10.875,-9.2,-51.4,-53.400000000000006,0.838,0.3665,0.721,0,0,59.571426,0,USD
DAR,IJH,Consumer Defensive,Packaged Foods,TIER 2 - GOOD,70.00142037114227,80739960.0,37.602933300000004,25.0686222,F,10,5.0,5.0,0.8173333,0.7376,5.0,5.08,3.968,2,0,5694699008,36.0,2203638,2.4519999,1.844,23.581,7.872,10.0,12.7,14.2,1.488,0.91009,0.728,0,0,53.731342,0,USD
NE,IJR,Energy,Oil & Gas Drilling,TIER 3 - ADEQUATE,63.620706513955525,48223141.73333333,37.401266666666665,24.934177777777776,F,10,5.0,5.0,1.6396666666666664,2.7616000000000005,0.0,0.0,8.0,5,0,4485831168,28.24,1736503,4.919,6.904000000000001,38.876998,14.129,-0.8,0.0,0.0,1.751,0.43601,1.593,0,0,20.316547,0,USD
FND,IJH,Consumer Cyclical,Home Improvement Retail,TIER 2 - GOOD,76.37645026201697,148681607.93333334,37.38806666666667,24.925377777777776,F,10,5.0,5.0,3.231,1.8604000000000003,2.75,4.16,3.3866666666666667,2,0,6561270784,60.89,2433382,9.693,4.651000000000001,44.662997,6.106,5.5,10.4,10.8,1.27,0.8404900000000001,0.298,0,0,30.445,0,USD
CPT,IVV,Real Estate,REIT - Residential,TIER 2 - GOOD,73.17228215436398,151444394.6666667,37.165666800000004,24.7771112,F,10,5.0,5.0,1.9770001333333334,12.0,1.05,0.0,0.13866666666666666,2,0,11762348032,110.08,1355391,5.9310004,17.05,61.514,15.994,2.1,0.0,0.0,0.052,0.81136,0.038,0,0,44.566803,0,USD
EMN,IJR,Basic Materials,Specialty Chemicals,TIER 2 - GOOD,75.11142149011256,139168123.46666667,37.13706666666667,24.758044444444447,F,10,5.0,5.0,4.038666666666667,3.0984000000000003,0.0,0.0,8.0,2,0,7329753088,63.83,2165387,12.116,7.746,22.850001,9.673,-10.6,-73.9,-73.9,1.756,0.89235,0.818,0,0,10.656095,0,USD
BBWI,IJH,Consumer Cyclical,Specialty Retail,TIER 2 - GOOD,78.785061696,156844076.79999998,37.031333333333336,24.68755555555556,F,10,5.0,5.0,0.0,3.8019999999999996,0.0,0.0,3.2293333333333334,10,0,4140246784,20.08,7789461,0.0,9.504999999999999,44.139,10.100000000000001,-1.0,-23.9,-27.400000000000002,1.211,0.0,0.261,0,0,6.216718,0,USD
MCHP,IVV,Technology,Semiconductors,TIER 2 - GOOD,74.19412392869465,533271830.4,37.0,24.666666666666668,F,10,5.0,5.0,0.0,0.0,0.0,0.0,15.0,2,0,34437275648,63.72,8331858,-2.854,-4.394,54.057,8.347999,-2.0,-81.6,-46.800000000000004,2.252,0.80841,0.942,0,0,0,0,USD
SRPT,IJR,Healthcare,Biotechnology,TIER 2 - GOOD,77.71493711422222,96199277.86666667,37.0,24.666666666666668,F,10,5.0,5.0,0.0,0.0,0.0,0.0,15.0,2,0,2255020288,21.52,4778929,-21.369,-11.249,18.387999999999998,-15.745000000000001,-14.499999999999998,0.0,0.0,2.954,0.95473,1.511,0,0,0,0,USD
XEL,IVV,Utilities,Utilities - Regulated Electric,TIER 2 - GOOD,70.68091002563914,364870615.8,36.969667,24.646444666666667,F,10,5.0,5.0,3.149667,8.0,3.7,0.0,2.12,0,0,43691126784,73.86,4980711,9.449000999999999,13.459,45.031,26.615998,7.3999999999999995,-27.200000000000003,-23.200000000000003,0.795,1.67891,0.478,0,0,22.518293,0,USD
RAL,IJR,Technology,Electronic Components,TIER 3 - ADEQUATE,66.68089365189772,65506660.65,36.968,24.645333333333337,F,10,5.0,5.0,0.0,8.0,0.0,0.0,3.968,5,0,5742944256,50.91,1270024,0.0,11.350999999999999,50.529,9.828000000000001,-0.5,-56.599999999999994,-56.10000000000001,1.488,0.41171,0.874,0,0,31.425926,0,USD
CRH,IVV,Basic Materials,Building Materials,TIER 2 - GOOD,74.5991314008095,886610816.0,36.95286686666667,24.63524457777778,F,5,5.0,5.0,4.829,3.7192002000000004,2.6500000000000004,4.88,3.8746666666666667,2,0,83502399488,124.8,7035409,14.487,9.2980005,36.129,17.996000000000002,5.3,12.2,9.2,1.453,0.83856,0.975,0,0,24.960001,0,USD
UNH,IVV,Healthcare,Healthcare Plans,TIER 1 - EXCELLENT,95.66545659093228,2491434251.35,36.91146666666667,24.607644444444446,F,5,5.0,5.0,10.0,1.6168,6.1,0.0,2.1946666666666665,2,0,299026350080,330.11,7706414,17.476,4.042,19.701,3.8129999999999997,12.2,-60.199999999999996,-61.199999999999996,0.823,0.7573399999999999,0.745,0,0,17.211157,0,USD
FE,IVV,Utilities,Utilities - Regulated Electric,TIER 1 - EXCELLENT,95.53174251780804,211155615.7333333,36.847467,24.564978,F,10,5.0,5.0,3.7306669999999995,3.7247999999999997,5.6000000000000005,1.7999999999999998,1.992,0,0,25862086656,44.77,4722120,11.192001,9.312,67.549,20.636,11.200000000000001,4.5,5.3,0.747,1.93669,0.58,0,0,19.465218,0,USD
HGV,IJH,Consumer Cyclical,Resorts & Casinos,TIER 3 - ADEQUATE,58.10160339187265,38457404.16666667,36.83506666666667,24.556711111111113,F,10,5.0,5.0,1.3606666666666667,0.47440000000000004,0.0,0.0,15.0,0,0,3943196672,44.75,854146,4.082,1.1860000000000002,22.997999,12.5,-0.7000000000000001,0.0,-13.8,5.608,4.7255,3.225,0,0,81.36363,0,USD
GPC,IVV,Consumer Cyclical,Auto Parts,TIER 2 - GOOD,81.39919469103756,138922667.2,36.826,24.550666666666668,F,10,5.0,5.0,10.0,1.3439999999999999,2.45,0.0,3.032,0,0,17105026048,122.96,1128074,16.994,3.36,37.03,6.43,4.9,0.0,-0.2,1.137,1.3315899999999998,0.443,0,0,21.127148,0,USD
PRGO,IJR,Healthcare,Drug Manufacturers - Specialty & Generic,TIER 3 - ADEQUATE,69.44060036185225,50178862.4,36.64,24.426666666666666,F,10,4.640000000000001,5.0,0.0,0.0,0.0,0.0,15.0,2,0,1915726336,13.92,3528919,-0.6479999999999999,-1.21,35.457,8.972,-4.1000000000000005,0.0,0.0,2.514,0.86819,0.967,0,0,0,0,USD
LHX,IVV,Industrials,Aerospace & Defense,TIER 3 - ADEQUATE,68.67718088247008,321048152.0,36.62073313333333,24.413822088888885,F,5,5.0,5.0,3.043666466666667,3.2363999999999997,3.45,6.840000000000001,3.0506666666666664,2,0,54925422592,293.57,1091204,9.1309994,8.091,25.649,12.882,6.9,17.1,15.5,1.144,0.60629,0.878,0,0,31.6347,0,USD
BKH,IJH,Utilities,Utilities - Regulated Gas,TIER 3 - ADEQUATE,67.00396446346538,72164056.9,36.61233333333333,24.40822222222222,F,10,5.0,5.0,2.638333333333333,8.0,3.55,0.0,2.424,0,0,5239362560,69.42,1021077,7.915,12.533,38.537,18.294,7.1,-1.7999999999999998,2.0,0.909,1.13708,0.4,0,0,17.530302,0,USD
LBRT,IJR,Energy,Oil & Gas Equipment & Services,TIER 2 - GOOD,75.91928723353284,85850199.06666668,36.49753333333333,24.331688888888888,F,10,5.0,5.0,3.0716666666666663,1.9032,0.0,0.0,3.5226666666666664,8,0,2989909760,18.46,4652780,9.215,4.758,21.113001,-0.38299998,-16.8,-40.9,-41.699999999999996,1.321,0.30246,0.867,0,0,16.336283,0,USD
LKQ,IJR,Consumer Cyclical,Auto Parts,TIER 2 - GOOD,73.814720757352,120990159.33333331,36.254933173333335,24.16995544888889,F,10,5.0,5.0,3.627333333333333,1.9775998399999999,0.65,0.0,8.0,2,0,7770254336,30.2,3949351,10.882,4.9439996,39.058,8.231,1.3,-3.8,-5.800000000000001,1.596,0.83675,0.471,0,0,11.185185,0,USD
CLF,IJH,Basic Materials,Steel,TIER 1 - EXCELLENT,93.21796226590868,327617179.46666664,36.22666666666667,24.151111111111113,F,10,4.426666666666667,5.0,0.0,0.0,1.7999999999999998,0.0,15.0,0,0,7565714944,13.28,24769564,-25.277,-9.0,-4.9399999999999995,-3.042,3.5999999999999996,0.0,0.0,2.039,1.41248,0.568,0,0,0,0,USD
MAC,IJR,Real Estate,REIT - Retail,TIER 3 - ADEQUATE,78.74875124921194,32627465.433333334,36.208,24.138666666666666,F,10,5.0,5.0,0.0,0.0,15.0,0.0,1.208,0,0,4949601792,18.46,1803167,-15.561,-35.419,57.897997000000004,20.844999,23.9,0.0,0.0,0.453,1.99363,0.373,0,0,0,0,USD
